timestampMs,keys_pressed,errors,total_correct
1776808296962,2,0,160
1776808297962,2,0,162
1776808298962,1,0,163
1776808299962,1,0,164
1776808300962,2,0,166
1776808301963,2,0,168
1776808302963,1,1,168
1776808303963,1,0,169
1776808304963,2,0,171
1776808305963,1,0,172
1776808306963,2,0,174
1776808307964,1,0,175
1776808308964,2,0,177
1776808309964,2,0,179
1776808310964,1,0,180
1776808311964,2,0,182
1776808312964,3,0,185
1776808313965,2,0,187
1776808314965,1,1,187
1776808315965,2,0,189
1776808316965,2,0,191
1776808317965,2,0,193
1776808318965,1,0,194
1776808319966,2,1,195
1776808320966,1,0,196
1776808321966,2,0,198
1776808322966,2,0,200
1776808323966,1,1,200
1776808324966,2,0,202
1776808325967,1,0,203
1776808326967,1,0,204
1776808327967,2,0,206
1776808328967,2,0,208
1776808329967,2,0,210
1776808330968,1,1,210
1776808331968,2,0,212
1776808332968,1,1,212
1776808333968,0,0,212
1776808334968,1,0,213
1776808335968,2,0,215
1776808336969,2,0,217
1776808337969,1,0,218
1776808338969,2,0,220
1776808339969,2,1,221
1776808340969,1,0,222
1776808341969,2,0,224
1776808342970,2,0,226
1776808343970,1,1,226
1776808344970,2,0,228
1776808345970,0,0,228
1776808346970,2,0,230
1776808347970,2,0,232
1776808348971,2,0,234
1776808349971,2,0,236
1776808350971,2,0,238
1776808351971,2,0,240
1776808352971,2,0,242
1776808353971,2,0,244
1776808354972,2,0,246
1776808355972,2,0,248
1776808356972,2,0,250
1776808357972,2,0,252
1776808358972,2,0,254
1776808359972,2,1,255
1776808360973,1,0,256
1776808361973,2,1,257
1776808362973,1,1,257
1776808363973,2,0,259
1776808364973,1,0,260
1776808365973,1,0,261
1776808366974,2,0,263
1776808367974,2,0,265
1776808368974,1,0,266
1776808369974,1,1,266
1776808370974,1,0,267
1776808371974,2,0,269
1776808372975,2,0,271
1776808373975,2,0,273
1776808374975,2,0,275
1776808375975,2,0,277
1776808376975,1,0,278
1776808377975,2,0,280
1776808378976,2,0,282
1776808379976,2,0,284
1776808380976,2,0,286
1776808381976,1,0,287
1776808382976,2,0,289
1776808383976,1,0,290
1776808384977,3,0,293
1776808385977,2,0,295
1776808386977,1,0,296
1776808387977,2,0,298
1776808388977,2,0,300
1776808389978,2,0,302
1776808390978,2,0,304
1776808391978,1,0,305
1776808392978,2,0,307
1776808393978,2,0,309
1776808394978,2,1,310
1776808395979,1,0,311
1776808396979,3,0,314
1776808397979,1,0,315
1776808398979,2,0,317
1776808399979,3,2,318
1776808400979,2,0,320
1776808401980,2,0,322
1776808402980,2,2,322
1776808403980,2,0,324
1776808404980,2,0,326
1776808405980,2,0,328
1776808406980,2,0,330
1776808407981,2,0,332
1776808408981,2,0,334
1776808409981,2,1,335
1776808410981,1,0,336
1776808411981,1,0,337
1776808412982,1,0,338
1776808413982,2,0,340
1776808414982,2,0,342
1776808415982,2,1,343
1776808416982,2,0,345
1776808417982,2,0,347
1776808418983,1,1,347
1776808419983,2,0,349
1776808420983,2,0,351
1776808421983,2,0,353
1776808422984,1,0,354
1776808423984,1,0,355
1776808424984,2,0,357
1776808425984,2,0,359
1776808426985,2,1,360
1776808427985,2,1,361
1776808428985,0,0,361
1776808429985,1,0,362
1776808430985,2,0,364
1776808431985,2,0,366
1776808432986,2,0,368
1776808433986,2,0,370
1776808434986,2,0,372
1776808435986,1,0,373
1776808436986,2,0,375
1776808437987,1,0,376
1776808438987,2,0,378
1776808439987,2,0,380
1776808440987,2,0,382
1776808441987,1,0,383
1776808442988,2,0,385
1776808443988,1,0,386
1776808444988,3,0,389
1776808445988,2,2,389
1776808446988,0,0,389
1776808447988,1,1,389
1776808448989,1,0,390
1776808449989,1,0,391
1776808450989,0,0,391
1776808451989,3,0,394
1776808452989,2,0,396
1776808453989,2,0,398
1776808454989,2,0,400
1776808455990,2,0,402
1776808456990,3,0,405
1776808457990,2,0,407
1776808458990,2,0,409
1776808459990,2,0,411
1776808460990,2,0,413
1776808461991,2,0,415
1776808462991,2,0,417
1776808463991,2,0,419
1776808464991,2,0,421
1776808465991,2,0,423
1776808466991,1,0,424
1776808467992,3,0,427
1776808468992,1,0,428
1776808469992,2,0,430
1776808470992,2,0,432
1776808471992,2,0,434
1776808472992,2,2,434
1776808473993,2,0,436
1776808474993,2,0,438
1776808475993,1,1,438
1776808476993,2,0,440
1776808477993,1,0,441
1776808478993,1,1,441
1776808479994,1,1,441
1776808480994,2,0,443
1776808481994,2,0,445
1776808482994,2,1,446
1776808483994,1,0,447
1776808484994,2,0,449
1776808485995,2,0,451
1776808486995,2,0,453
1776808487995,1,0,454
1776808488995,1,0,455
1776808489995,2,0,457
1776808490995,2,0,459
1776808491996,1,0,460
1776808492996,3,0,463
1776808493996,1,0,464
1776808494996,2,0,466
