timestampMs,keys_pressed,errors,total_correct
1776756076404,4,1,203
1776756077404,1,1,203
1776756078404,5,0,203
1776756079404,10,0,204
1776756080404,9,0,205
1776756081404,6,0,206
1776756082405,9,0,207
1776756083405,5,0,208
1776756084405,7,0,209
1776756085405,10,0,210
1776756086405,9,0,211
1776756087405,11,0,212
1776756088405,7,0,212
1776756089406,5,0,213
1776756090406,11,0,214
1776756091406,10,0,216
1776756092406,8,0,217
1776756093406,8,0,218
1776756094406,5,0,219
1776756095407,3,0,219
1776756096407,10,0,221
1776756097407,3,2,221
1776756098407,3,2,221
1776756099407,4,0,221
1776756100407,7,0,222
1776756101408,4,3,222
1776756102408,8,0,222
1776756103408,6,1,223
1776756104408,6,0,224
1776756105408,9,0,225
1776756106409,8,0,226
1776756107409,5,4,226
1776756108409,9,0,227
