timestampMs,keys_pressed,errors,total_words,current_streak
1777338449891,11,0,193,10
1777338450892,6,1,194,0
1777338451892,6,0,194,0
1777338452892,10,0,196,2
1777338453892,4,1,196,0
1777338454892,8,0,197,1
1777338455892,9,0,198,2
1777338456892,6,0,198,2
1777338457893,13,0,199,3
1777338458893,8,0,200,4
1777338459893,11,0,201,5
1777338460893,6,0,202,6
1777338461893,7,0,203,7
1777338462893,6,0,203,7
1777338463894,5,0,204,8
1777338464894,5,1,205,0
1777338465894,11,0,206,1
1777338466894,4,0,207,2
1777338467894,9,0,207,2
1777338468894,3,1,208,0
1777338469895,9,0,209,1
1777338470895,9,0,209,1
1777338471895,8,0,210,2
1777338472895,7,1,211,0
1777338473896,0,0,211,0
1777338474896,7,0,211,0
1777338475896,7,0,213,2
1777338476896,6,1,213,0
1777338477896,12,0,215,2
1777338478896,9,1,216,0
1777338479897,1,0,216,0
1777338480897,11,0,217,1
1777338481897,6,0,218,2
1777338482897,6,0,219,3
1777338483897,7,0,220,4
1777338484897,6,0,221,5
1777338485897,9,0,222,6
1777338486898,5,1,223,0
1777338487898,5,0,223,0
1777338488898,6,2,224,0
1777338489898,1,0,224,0
1777338490898,5,2,224,0
1777338491899,9,0,225,1
1777338492899,8,0,226,2
1777338493899,9,0,227,3
1777338494899,7,0,227,3
1777338495899,8,0,228,4
1777338496899,9,0,229,5
1777338497900,8,0,231,7
1777338498900,7,1,232,0
1777338499900,9,0,233,1
1777338500900,6,0,233,1
1777338501900,9,2,234,0
1777338502900,6,0,234,0
1777338503900,8,1,235,0
1777338504900,5,2,235,0
1777338505901,7,0,236,1
1777338506901,5,2,236,0
1777338507901,10,0,237,1
1777338508901,10,0,238,2
1777338509901,6,0,239,3
1777338510901,9,0,241,5
1777338511901,9,1,242,0
1777338512902,6,0,242,0
1777338513902,7,0,243,1
1777338514902,10,0,244,2
1777338515902,7,0,245,3
1777338516902,5,0,246,4
1777338517903,8,0,248,6
1777338518903,3,1,248,0
1777338519903,4,1,248,0
1777338520903,7,0,249,1
1777338521903,10,0,250,2
1777338522903,7,0,251,3
1777338523903,11,0,252,4
1777338524904,10,0,254,6
1777338525904,6,0,255,7
1777338526904,4,4,255,0
1777338527904,3,1,255,0
1777338528904,10,1,256,0
1777338529904,7,0,257,1
1777338530904,5,3,257,0
1777338531905,10,0,259,2
1777338532905,7,0,260,3
1777338533905,9,0,261,4
1777338534905,11,0,263,6
1777338535905,11,0,264,7
1777338536905,8,2,265,0
1777338537905,4,0,265,0
1777338538906,8,0,267,2
1777338539906,9,0,268,3
1777338540906,8,0,269,4
